inventory_id,snapshot_date,product_id,region_id,opening_inventory,received_units,closing_inventory
16387,2026-01-01,P002,R02,453,0,393
16388,2026-01-01,P002,R03,654,0,596
16389,2026-01-01,P002,R04,728,0,667
16390,2026-01-01,P002,R05,667,0,618
16391,2026-01-01,P003,R01,538,0,491
16392,2026-01-01,P003,R02,494,0,441
16393,2026-01-01,P003,R03,492,0,442
16394,2026-01-01,P003,R04,202,0,154
16395,2026-01-01,P003,R05,332,0,285
16396,2026-01-01,P004,R01,253,0,216
16397,2026-01-01,P004,R02,432,0,395
16398,2026-01-01,P004,R03,159,0,122
16399,2026-01-01,P004,R04,296,0,260
16400,2026-01-01,P004,R05,357,0,324
16401,2026-01-01,P005,R01,740,0,632
16402,2026-01-01,P005,R02,1187,0,1075
16403,2026-01-01,P005,R03,1677,0,1587
16404,2026-01-01,P005,R04,1363,0,1220
16405,2026-01-01,P005,R05,1584,0,1476
16406,2026-01-01,P006,R01,343,0,282
16407,2026-01-01,P006,R02,402,0,343
16408,2026-01-01,P006,R03,326,0,272
16409,2026-01-01,P006,R04,556,0,503
16410,2026-01-01,P006,R05,633,0,583
16411,2026-01-01,P007,R01,209,0,187
16412,2026-01-01,P007,R02,441,0,421
16413,2026-01-01,P007,R03,229,0,202
16414,2026-01-01,P007,R04,178,0,152
16415,2026-01-01,P007,R05,380,0,353
16416,2026-01-01,P008,R01,405,0,351
16417,2026-01-01,P008,R02,374,0,337
16418,2026-01-01,P008,R03,345,0,300
16419,2026-01-01,P008,R04,203,0,156
16420,2026-01-01,P008,R05,93,384,438
16421,2026-01-01,P009,R01,134,0,89
16422,2026-01-01,P009,R02,340,0,306
16423,2026-01-01,P009,R03,330,0,295
16424,2026-01-01,P009,R04,97,308,361
16425,2026-01-01,P009,R05,283,0,242
16426,2026-01-01,P010,R01,197,0,167
16427,2026-01-01,P010,R02,278,0,250
16428,2026-01-01,P010,R03,230,0,203
16429,2026-01-01,P010,R04,178,0,148
16430,2026-01-01,P010,R05,74,262,304
16431,2026-01-01,P011,R01,135,0,103
16432,2026-01-01,P011,R02,191,0,152
16433,2026-01-01,P011,R03,354,0,323
16434,2026-01-01,P011,R04,167,0,135
16435,2026-01-01,P011,R05,175,0,137
16436,2026-01-01,P012,R01,430,0,392
16437,2026-01-01,P012,R02,472,0,425
16438,2026-01-01,P012,R03,128,379,469
16439,2026-01-01,P012,R04,353,0,301
16440,2026-01-01,P012,R05,419,0,381
16441,2026-01-01,P013,R01,400,0,366
16442,2026-01-01,P013,R02,424,0,384
16443,2026-01-01,P013,R03,168,0,131
16444,2026-01-01,P013,R04,94,325,386
16445,2026-01-01,P013,R05,206,0,168
16446,2026-01-01,P014,R01,159,0,130
16447,2026-01-01,P014,R02,265,0,239
16448,2026-01-01,P014,R03,195,0,171
16449,2026-01-01,P014,R04,226,0,203
16450,2026-01-01,P014,R05,165,0,142
16451,2026-01-01,P015,R01,285,0,253
16452,2026-01-01,P015,R02,391,0,347
16453,2026-01-01,P015,R03,259,0,224
16454,2026-01-01,P015,R04,568,0,536
16455,2026-01-01,P015,R05,218,0,183
16456,2026-01-01,P016,R01,270,0,237
16457,2026-01-01,P016,R02,601,0,573
16458,2026-01-01,P016,R03,462,0,429
16459,2026-01-01,P016,R04,518,0,481
16460,2026-01-01,P016,R05,419,0,385
16461,2026-01-01,P017,R01,263,0,236
16462,2026-01-01,P017,R02,423,0,396
16463,2026-01-01,P017,R03,146,0,117
16464,2026-01-01,P017,R04,241,0,211
16465,2026-01-01,P017,R05,261,0,237
16466,2026-01-01,P018,R01,224,0,211
16467,2026-01-01,P018,R02,194,0,184
16468,2026-01-01,P018,R03,82,0,71
16469,2026-01-01,P018,R04,203,0,192
16470,2026-01-01,P018,R05,154,0,144
16471,2026-01-02,P001,R01,875,0,798
16472,2026-01-02,P001,R02,815,0,693
16473,2026-01-02,P001,R03,840,0,762
16474,2026-01-02,P001,R04,1313,0,1230
16475,2026-01-02,P001,R05,936,0,857
16476,2026-01-02,P002,R01,336,0,273
16477,2026-01-02,P002,R02,393,0,342
16478,2026-01-02,P002,R03,596,0,532
16479,2026-01-02,P002,R04,667,0,620
16480,2026-01-02,P002,R05,618,0,566
16481,2026-01-02,P003,R01,491,0,449
16482,2026-01-02,P003,R02,441,0,400
16483,2026-01-02,P003,R03,442,0,391
16484,2026-01-02,P003,R04,154,484,585
16485,2026-01-02,P003,R05,285,0,240
16486,2026-01-02,P004,R01,216,0,181
16487,2026-01-02,P004,R02,395,0,359
16488,2026-01-02,P004,R03,122,410,493
16489,2026-01-02,P004,R04,260,0,222
16490,2026-01-02,P004,R05,324,0,285
16491,2026-01-02,P005,R01,632,0,530
16492,2026-01-02,P005,R02,1075,0,985
16493,2026-01-02,P005,R03,1587,0,1487
16494,2026-01-02,P005,R04,1220,0,1081
16495,2026-01-02,P005,R05,1476,0,1392
16496,2026-01-02,P006,R01,282,0,236
16497,2026-01-02,P006,R02,343,0,290
16498,2026-01-02,P006,R03,272,0,224
16499,2026-01-02,P006,R04,503,0,457
16500,2026-01-02,P006,R05,583,0,531
16501,2026-01-02,P007,R01,187,0,167
16502,2026-01-02,P007,R02,421,0,400
16503,2026-01-02,P007,R03,202,0,178
16504,2026-01-02,P007,R04,152,0,128
16505,2026-01-02,P007,R05,353,0,330
16506,2026-01-02,P008,R01,351,0,305
16507,2026-01-02,P008,R02,337,0,299
16508,2026-01-02,P008,R03,300,0,247
16509,2026-01-02,P008,R04,156,0,108
16510,2026-01-02,P008,R05,438,0,387
16511,2026-01-02,P009,R01,89,335,389
16512,2026-01-02,P009,R02,306,0,261
16513,2026-01-02,P009,R03,295,0,256
16514,2026-01-02,P009,R04,361,0,323
16515,2026-01-02,P009,R05,242,0,207
16516,2026-01-02,P010,R01,167,0,136
16517,2026-01-02,P010,R02,250,0,223
16518,2026-01-02,P010,R03,203,0,173
16519,2026-01-02,P010,R04,148,0,120
16520,2026-01-02,P010,R05,304,0,275
16521,2026-01-02,P011,R01,103,294,363
16522,2026-01-02,P011,R02,152,0,120
16523,2026-01-02,P011,R03,323,0,285
16524,2026-01-02,P011,R04,135,0,96
16525,2026-01-02,P011,R05,137,0,98
16526,2026-01-02,P012,R01,392,0,344
16527,2026-01-02,P012,R02,425,0,379
16528,2026-01-02,P012,R03,469,0,426
16529,2026-01-02,P012,R04,301,0,240
16530,2026-01-02,P012,R05,381,0,339
16531,2026-01-02,P013,R01,366,0,334
16532,2026-01-02,P013,R02,384,0,352
16533,2026-01-02,P013,R03,131,0,96
16534,2026-01-02,P013,R04,386,0,345
16535,2026-01-02,P013,R05,168,0,129
16536,2026-01-02,P014,R01,130,0,105
16537,2026-01-02,P014,R02,239,0,210
16538,2026-01-02,P014,R03,171,0,148
16539,2026-01-02,P014,R04,203,0,176
16540,2026-01-02,P014,R05,142,0,117
16541,2026-01-02,P015,R01,253,0,223
16542,2026-01-02,P015,R02,347,0,308
16543,2026-01-02,P015,R03,224,0,189
16544,2026-01-02,P015,R04,536,0,506
16545,2026-01-02,P015,R05,183,0,153
16546,2026-01-02,P016,R01,237,0,202
16547,2026-01-02,P016,R02,573,0,541
16548,2026-01-02,P016,R03,429,0,400
16549,2026-01-02,P016,R04,481,0,451
16550,2026-01-02,P016,R05,385,0,352
16551,2026-01-02,P017,R01,236,0,210
16552,2026-01-02,P017,R02,396,0,370
16553,2026-01-02,P017,R03,117,336,427
16554,2026-01-02,P017,R04,211,0,181
16555,2026-01-02,P017,R05,237,0,208
16556,2026-01-02,P018,R01,211,0,199
16557,2026-01-02,P018,R02,184,0,174
16558,2026-01-02,P018,R03,71,218,278
16559,2026-01-02,P018,R04,192,0,181
16560,2026-01-02,P018,R05,144,0,131
16561,2026-01-03,P001,R01,798,0,693
16562,2026-01-03,P001,R02,693,0,558
16563,2026-01-03,P001,R03,762,0,658
16564,2026-01-03,P001,R04,1230,0,1114
16565,2026-01-03,P001,R05,857,0,760
16566,2026-01-03,P002,R01,273,0,209
16567,2026-01-03,P002,R02,342,0,259
16568,2026-01-03,P002,R03,532,0,450
16569,2026-01-03,P002,R04,620,0,545
16570,2026-01-03,P002,R05,566,0,495
16571,2026-01-03,P003,R01,449,0,378
16572,2026-01-03,P003,R02,400,0,332
16573,2026-01-03,P003,R03,391,0,331
16574,2026-01-03,P003,R04,585,0,517
16575,2026-01-03,P003,R05,240,0,183
16576,2026-01-03,P004,R01,181,0,134
16577,2026-01-03,P004,R02,359,0,314
16578,2026-01-03,P004,R03,493,0,443
16579,2026-01-03,P004,R04,222,0,175
16580,2026-01-03,P004,R05,285,0,239
16581,2026-01-03,P005,R01,530,0,384
16582,2026-01-03,P005,R02,985,0,854
16583,2026-01-03,P005,R03,1487,0,1380
16584,2026-01-03,P005,R04,1081,0,896
16585,2026-01-03,P005,R05,1392,0,1282
16586,2026-01-03,P006,R01,236,720,886
16587,2026-01-03,P006,R02,290,0,221
16588,2026-01-03,P006,R03,224,668,826
16589,2026-01-03,P006,R04,457,0,393
16590,2026-01-03,P006,R05,531,0,454
16591,2026-01-03,P007,R01,167,0,133
16592,2026-01-03,P007,R02,400,0,371
16593,2026-01-03,P007,R03,178,0,149
16594,2026-01-03,P007,R04,128,0,98
16595,2026-01-03,P007,R05,330,0,297
16596,2026-01-03,P008,R01,305,0,238
16597,2026-01-03,P008,R02,299,0,258
16598,2026-01-03,P008,R03,247,0,191
16599,2026-01-03,P008,R04,108,380,427
16600,2026-01-03,P008,R05,387,0,330
16601,2026-01-03,P009,R01,389,0,341
16602,2026-01-03,P009,R02,261,0,206
16603,2026-01-03,P009,R03,256,0,207
16604,2026-01-03,P009,R04,323,0,274
16605,2026-01-03,P009,R05,207,0,154
16606,2026-01-03,P010,R01,136,0,101
16607,2026-01-03,P010,R02,223,0,179
16608,2026-01-03,P010,R03,173,0,133
16609,2026-01-03,P010,R04,120,0,84
16610,2026-01-03,P010,R05,275,0,239
16611,2026-01-03,P011,R01,363,0,314
16612,2026-01-03,P011,R02,120,0,71
16613,2026-01-03,P011,R03,285,0,245
16614,2026-01-03,P011,R04,96,279,327
16615,2026-01-03,P011,R05,98,282,339
16616,2026-01-03,P012,R01,344,0,285
16617,2026-01-03,P012,R02,379,0,316
16618,2026-01-03,P012,R03,426,0,382
16619,2026-01-03,P012,R04,240,0,167
16620,2026-01-03,P012,R05,339,0,286
16621,2026-01-03,P013,R01,334,0,292
16622,2026-01-03,P013,R02,352,0,303
16623,2026-01-03,P013,R03,96,320,366
16624,2026-01-03,P013,R04,345,0,294
16625,2026-01-03,P013,R05,129,0,78
16626,2026-01-03,P014,R01,105,0,68
16627,2026-01-03,P014,R02,210,0,175
16628,2026-01-03,P014,R03,148,0,116
16629,2026-01-03,P014,R04,176,0,138
16630,2026-01-03,P014,R05,117,0,82
16631,2026-01-03,P015,R01,223,0,169
16632,2026-01-03,P015,R02,308,0,258
16633,2026-01-03,P015,R03,189,0,142
16634,2026-01-03,P015,R04,506,0,473
16635,2026-01-03,P015,R05,153,467,573
16636,2026-01-03,P016,R01,202,0,153
16637,2026-01-03,P016,R02,541,0,503
16638,2026-01-03,P016,R03,400,0,362
16639,2026-01-03,P016,R04,451,0,404
16640,2026-01-03,P016,R05,352,0,312
16641,2026-01-03,P017,R01,210,0,174
16642,2026-01-03,P017,R02,370,0,338
16643,2026-01-03,P017,R03,427,0,389
16644,2026-01-03,P017,R04,181,0,150
16645,2026-01-03,P017,R05,208,0,170
16646,2026-01-03,P018,R01,199,0,186
16647,2026-01-03,P018,R02,174,0,160
16648,2026-01-03,P018,R03,278,0,264
16649,2026-01-03,P018,R04,181,0,165
16650,2026-01-03,P018,R05,131,0,116
16651,2026-01-04,P001,R01,693,0,597
16652,2026-01-04,P001,R02,558,0,407
16653,2026-01-04,P001,R03,658,0,549
16654,2026-01-04,P001,R04,1114,0,999
16655,2026-01-04,P001,R05,760,0,635
16656,2026-01-04,P002,R01,209,583,726
16657,2026-01-04,P002,R02,259,0,182
16658,2026-01-04,P002,R03,450,0,386
16659,2026-01-04,P002,R04,545,0,474
16660,2026-01-04,P002,R05,495,0,416
16661,2026-01-04,P003,R01,378,0,314
16662,2026-01-04,P003,R02,332,0,263
16663,2026-01-04,P003,R03,331,0,278
16664,2026-01-04,P003,R04,517,0,463
16665,2026-01-04,P003,R05,183,0,126
16666,2026-01-04,P004,R01,134,376,459
16667,2026-01-04,P004,R02,314,0,263
16668,2026-01-04,P004,R03,443,0,398
16669,2026-01-04,P004,R04,175,0,135
16670,2026-01-04,P004,R05,239,0,199
16671,2026-01-04,P005,R01,384,1343,1580
16672,2026-01-04,P005,R02,854,0,714
16673,2026-01-04,P005,R03,1380,0,1257
16674,2026-01-04,P005,R04,896,0,727
16675,2026-01-04,P005,R05,1282,0,1161
16676,2026-01-04,P006,R01,886,0,810
16677,2026-01-04,P006,R02,221,738,898
16678,2026-01-04,P006,R03,826,0,759
16679,2026-01-04,P006,R04,393,0,314
16680,2026-01-04,P006,R05,454,0,379
16681,2026-01-04,P007,R01,133,0,98
16682,2026-01-04,P007,R02,371,0,339
16683,2026-01-04,P007,R03,149,0,117
16684,2026-01-04,P007,R04,98,291,356
16685,2026-01-04,P007,R05,297,0,266
16686,2026-01-04,P008,R01,238,0,177
16687,2026-01-04,P008,R02,258,0,210
16688,2026-01-04,P008,R03,191,0,120
16689,2026-01-04,P008,R04,427,0,354
16690,2026-01-04,P008,R05,330,0,266
16691,2026-01-04,P009,R01,341,0,292
16692,2026-01-04,P009,R02,206,0,157
16693,2026-01-04,P009,R03,207,0,163
16694,2026-01-04,P009,R04,274,0,228
16695,2026-01-04,P009,R05,154,0,107
16696,2026-01-04,P010,R01,101,0,63
16697,2026-01-04,P010,R02,179,0,144
16698,2026-01-04,P010,R03,133,0,94
16699,2026-01-04,P010,R04,84,217,260
16700,2026-01-04,P010,R05,239,0,196
16701,2026-01-04,P011,R01,314,0,268
16702,2026-01-04,P011,R02,71,298,322
16703,2026-01-04,P011,R03,245,0,200
16704,2026-01-04,P011,R04,327,0,289
16705,2026-01-04,P011,R05,339,0,299
16706,2026-01-04,P012,R01,285,0,228
16707,2026-01-04,P012,R02,316,0,247
16708,2026-01-04,P012,R03,382,0,326
16709,2026-01-04,P012,R04,167,0,98
16710,2026-01-04,P012,R05,286,0,220
16711,2026-01-04,P013,R01,292,0,251
16712,2026-01-04,P013,R02,303,0,263
16713,2026-01-04,P013,R03,366,0,317
16714,2026-01-04,P013,R04,294,0,253
16715,2026-01-04,P013,R05,78,350,380
16716,2026-01-04,P014,R01,68,258,295
16717,2026-01-04,P014,R02,175,0,139
16718,2026-01-04,P014,R03,116,0,77
16719,2026-01-04,P014,R04,138,0,102
16720,2026-01-04,P014,R05,82,228,270
16721,2026-01-04,P015,R01,169,0,122
16722,2026-01-04,P015,R02,258,0,213
16723,2026-01-04,P015,R03,142,425,528
16724,2026-01-04,P015,R04,473,0,438
16725,2026-01-04,P015,R05,573,0,531
16726,2026-01-04,P016,R01,153,471,583
16727,2026-01-04,P016,R02,503,0,455
16728,2026-01-04,P016,R03,362,0,326
16729,2026-01-04,P016,R04,404,0,358
16730,2026-01-04,P016,R05,312,0,269
16731,2026-01-04,P017,R01,174,0,138
16732,2026-01-04,P017,R02,338,0,301
16733,2026-01-04,P017,R03,389,0,356
16734,2026-01-04,P017,R04,150,0,117
16735,2026-01-04,P017,R05,170,0,132
16736,2026-01-04,P018,R01,186,0,171
16737,2026-01-04,P018,R02,160,0,147
16738,2026-01-04,P018,R03,264,0,248
16739,2026-01-04,P018,R04,165,0,149
16740,2026-01-04,P018,R05,116,0,102
16741,2026-01-05,P001,R01,597,0,502
16742,2026-01-05,P001,R02,407,0,309
16743,2026-01-05,P001,R03,549,0,467
16744,2026-01-05,P001,R04,999,0,910
16745,2026-01-05,P001,R05,635,0,563
16746,2026-01-05,P002,R01,726,0,662
16747,2026-01-05,P002,R02,182,673,798
16748,2026-01-05,P002,R03,386,0,330
16749,2026-01-05,P002,R04,474,0,413
16750,2026-01-05,P002,R05,416,0,365
16751,2026-01-05,P003,R01,314,0,264
16752,2026-01-05,P003,R02,263,0,223
16753,2026-01-05,P003,R03,278,0,227
16754,2026-01-05,P003,R04,463,0,413
16755,2026-01-05,P003,R05,126,473,554
16756,2026-01-05,P004,R01,459,0,423
16757,2026-01-05,P004,R02,263,0,231
16758,2026-01-05,P004,R03,398,0,360
16759,2026-01-05,P004,R04,135,389,485
16760,2026-01-05,P004,R05,199,0,162
16761,2026-01-05,P005,R01,1580,0,1460
16762,2026-01-05,P005,R02,714,0,620
16763,2026-01-05,P005,R03,1257,0,1167
16764,2026-01-05,P005,R04,727,0,594
16765,2026-01-05,P005,R05,1161,0,1056
16766,2026-01-05,P006,R01,810,0,750
16767,2026-01-05,P006,R02,898,0,839
16768,2026-01-05,P006,R03,759,0,707
16769,2026-01-05,P006,R04,314,0,269
16770,2026-01-05,P006,R05,379,0,319
16771,2026-01-05,P007,R01,98,311,388
16772,2026-01-05,P007,R02,339,0,312
16773,2026-01-05,P007,R03,117,329,419
16774,2026-01-05,P007,R04,356,0,331
16775,2026-01-05,P007,R05,266,0,240
16776,2026-01-05,P008,R01,177,0,129
16777,2026-01-05,P008,R02,210,0,171
16778,2026-01-05,P008,R03,120,374,442
16779,2026-01-05,P008,R04,354,0,299
16780,2026-01-05,P008,R05,266,0,217
16781,2026-01-05,P009,R01,292,0,252
16782,2026-01-05,P009,R02,157,0,120
16783,2026-01-05,P009,R03,163,0,119
16784,2026-01-05,P009,R04,228,0,188
16785,2026-01-05,P009,R05,107,288,359
16786,2026-01-05,P010,R01,63,251,281
16787,2026-01-05,P010,R02,144,0,114
16788,2026-01-05,P010,R03,94,0,62
16789,2026-01-05,P010,R04,260,0,228
16790,2026-01-05,P010,R05,196,0,168
16791,2026-01-05,P011,R01,268,0,236
16792,2026-01-05,P011,R02,322,0,291
16793,2026-01-05,P011,R03,200,0,167
16794,2026-01-05,P011,R04,289,0,259
16795,2026-01-05,P011,R05,299,0,265
16796,2026-01-05,P012,R01,228,0,185
16797,2026-01-05,P012,R02,247,0,193
16798,2026-01-05,P012,R03,326,0,285
16799,2026-01-05,P012,R04,98,383,429
16800,2026-01-05,P012,R05,220,0,173
16801,2026-01-05,P013,R01,251,0,218
16802,2026-01-05,P013,R02,263,0,226
16803,2026-01-05,P013,R03,317,0,277
16804,2026-01-05,P013,R04,253,0,214
16805,2026-01-05,P013,R05,380,0,347
16806,2026-01-05,P014,R01,295,0,268
16807,2026-01-05,P014,R02,139,0,116
16808,2026-01-05,P014,R03,77,255,307
16809,2026-01-05,P014,R04,102,0,72
16810,2026-01-05,P014,R05,270,0,245
16811,2026-01-05,P015,R01,122,418,504
16812,2026-01-05,P015,R02,213,0,168
16813,2026-01-05,P015,R03,528,0,496
16814,2026-01-05,P015,R04,438,0,406
16815,2026-01-05,P015,R05,531,0,498
16816,2026-01-05,P016,R01,583,0,551
16817,2026-01-05,P016,R02,455,0,418
16818,2026-01-05,P016,R03,326,0,295
16819,2026-01-05,P016,R04,358,0,328
16820,2026-01-05,P016,R05,269,0,238
16821,2026-01-05,P017,R01,138,0,110
16822,2026-01-05,P017,R02,301,0,271
16823,2026-01-05,P017,R03,356,0,333
16824,2026-01-05,P017,R04,117,329,419
16825,2026-01-05,P017,R05,132,359,465
16826,2026-01-05,P018,R01,171,0,159
16827,2026-01-05,P018,R02,147,0,137
16828,2026-01-05,P018,R03,248,0,236
16829,2026-01-05,P018,R04,149,0,137
16830,2026-01-05,P018,R05,102,0,91
16831,2026-01-06,P001,R01,502,0,410
16832,2026-01-06,P001,R02,309,1010,1206
16833,2026-01-06,P001,R03,467,0,385
16834,2026-01-06,P001,R04,910,0,819
16835,2026-01-06,P001,R05,563,0,486
16836,2026-01-06,P002,R01,662,0,608
16837,2026-01-06,P002,R02,798,0,748
16838,2026-01-06,P002,R03,330,0,270
16839,2026-01-06,P002,R04,413,0,359
16840,2026-01-06,P002,R05,365,0,305
16841,2026-01-06,P003,R01,264,0,210
16842,2026-01-06,P003,R02,223,0,172
16843,2026-01-06,P003,R03,227,0,181
16844,2026-01-06,P003,R04,413,0,366
16845,2026-01-06,P003,R05,554,0,512
16846,2026-01-06,P004,R01,423,0,390
16847,2026-01-06,P004,R02,231,0,197
16848,2026-01-06,P004,R03,360,0,330
16849,2026-01-06,P004,R04,485,0,454
16850,2026-01-06,P004,R05,162,0,124
16851,2026-01-06,P005,R01,1460,0,1375
16852,2026-01-06,P005,R02,620,0,519
16853,2026-01-06,P005,R03,1167,0,1063
16854,2026-01-06,P005,R04,594,0,460
16855,2026-01-06,P005,R05,1056,0,961
16856,2026-01-06,P006,R01,750,0,688
16857,2026-01-06,P006,R02,839,0,781
16858,2026-01-06,P006,R03,707,0,654
16859,2026-01-06,P006,R04,269,679,891
16860,2026-01-06,P006,R05,319,0,266
16861,2026-01-06,P007,R01,388,0,366
16862,2026-01-06,P007,R02,312,0,290
16863,2026-01-06,P007,R03,419,0,399
16864,2026-01-06,P007,R04,331,0,310
16865,2026-01-06,P007,R05,240,0,217
16866,2026-01-06,P008,R01,129,384,454
16867,2026-01-06,P008,R02,171,0,135
16868,2026-01-06,P008,R03,442,0,396
16869,2026-01-06,P008,R04,299,0,246
16870,2026-01-06,P008,R05,217,0,177
16871,2026-01-06,P009,R01,252,0,218
16872,2026-01-06,P009,R02,120,0,80
16873,2026-01-06,P009,R03,119,337,419
16874,2026-01-06,P009,R04,188,0,150
16875,2026-01-06,P009,R05,359,0,319
16876,2026-01-06,P010,R01,281,0,247
16877,2026-01-06,P010,R02,114,0,81
16878,2026-01-06,P010,R03,62,240,275
16879,2026-01-06,P010,R04,228,0,200
16880,2026-01-06,P010,R05,168,0,143
16881,2026-01-06,P011,R01,236,0,202
16882,2026-01-06,P011,R02,291,0,259
16883,2026-01-06,P011,R03,167,0,138
16884,2026-01-06,P011,R04,259,0,223
16885,2026-01-06,P011,R05,265,0,232
16886,2026-01-06,P012,R01,185,0,144
16887,2026-01-06,P012,R02,193,0,144
16888,2026-01-06,P012,R03,285,0,250
16889,2026-01-06,P012,R04,429,0,370
16890,2026-01-06,P012,R05,173,0,132
16891,2026-01-06,P013,R01,218,0,184
16892,2026-01-06,P013,R02,226,0,188
16893,2026-01-06,P013,R03,277,0,236
16894,2026-01-06,P013,R04,214,0,180
16895,2026-01-06,P013,R05,347,0,312
16896,2026-01-06,P014,R01,268,0,244
16897,2026-01-06,P014,R02,116,0,89
16898,2026-01-06,P014,R03,307,0,283
16899,2026-01-06,P014,R04,72,250,295
16900,2026-01-06,P014,R05,245,0,216
16901,2026-01-06,P015,R01,504,0,467
16902,2026-01-06,P015,R02,168,0,130
16903,2026-01-06,P015,R03,496,0,462
16904,2026-01-06,P015,R04,406,0,381
16905,2026-01-06,P015,R05,498,0,468
16906,2026-01-06,P016,R01,551,0,514
16907,2026-01-06,P016,R02,418,0,385
16908,2026-01-06,P016,R03,295,0,264
16909,2026-01-06,P016,R04,328,0,294
16910,2026-01-06,P016,R05,238,0,209
16911,2026-01-06,P017,R01,110,380,462
16912,2026-01-06,P017,R02,271,0,242
16913,2026-01-06,P017,R03,333,0,308
16914,2026-01-06,P017,R04,419,0,394
16915,2026-01-06,P017,R05,465,0,442
16916,2026-01-06,P018,R01,159,0,148
16917,2026-01-06,P018,R02,137,0,125
16918,2026-01-06,P018,R03,236,0,224
16919,2026-01-06,P018,R04,137,0,126
16920,2026-01-06,P018,R05,91,0,79
16921,2026-01-07,P001,R01,410,0,318
16922,2026-01-07,P001,R02,1206,0,1100
16923,2026-01-07,P001,R03,385,0,315
16924,2026-01-07,P001,R04,819,0,741
16925,2026-01-07,P001,R05,486,0,410
16926,2026-01-07,P002,R01,608,0,550
16927,2026-01-07,P002,R02,748,0,695
16928,2026-01-07,P002,R03,270,0,215
16929,2026-01-07,P002,R04,359,0,300
16930,2026-01-07,P002,R05,305,0,249
16931,2026-01-07,P003,R01,210,0,157
16932,2026-01-07,P003,R02,172,464,589
16933,2026-01-07,P003,R03,181,0,137
16934,2026-01-07,P003,R04,366,0,320
16935,2026-01-07,P003,R05,512,0,471
16936,2026-01-07,P004,R01,390,0,353
16937,2026-01-07,P004,R02,197,0,167
16938,2026-01-07,P004,R03,330,0,292
16939,2026-01-07,P004,R04,454,0,419
16940,2026-01-07,P004,R05,124,374,467
16941,2026-01-07,P005,R01,1375,0,1297
16942,2026-01-07,P005,R02,519,0,417
16943,2026-01-07,P005,R03,1063,0,958
16944,2026-01-07,P005,R04,460,1204,1541
16945,2026-01-07,P005,R05,961,0,878
16946,2026-01-07,P006,R01,688,0,640
16947,2026-01-07,P006,R02,781,0,720
16948,2026-01-07,P006,R03,654,0,606
16949,2026-01-07,P006,R04,891,0,844
16950,2026-01-07,P006,R05,266,768,976
16951,2026-01-07,P007,R01,366,0,340
16952,2026-01-07,P007,R02,290,0,265
16953,2026-01-07,P007,R03,399,0,376
16954,2026-01-07,P007,R04,310,0,286
16955,2026-01-07,P007,R05,217,0,190
16956,2026-01-07,P008,R01,454,0,407
16957,2026-01-07,P008,R02,135,0,103
16958,2026-01-07,P008,R03,396,0,343
16959,2026-01-07,P008,R04,246,0,198
16960,2026-01-07,P008,R05,177,0,127
16961,2026-01-07,P009,R01,218,0,180
16962,2026-01-07,P009,R02,80,341,384
16963,2026-01-07,P009,R03,419,0,381
16964,2026-01-07,P009,R04,150,0,110
16965,2026-01-07,P009,R05,319,0,285
16966,2026-01-07,P010,R01,247,0,220
16967,2026-01-07,P010,R02,81,236,291
16968,2026-01-07,P010,R03,275,0,245
16969,2026-01-07,P010,R04,200,0,173
16970,2026-01-07,P010,R05,143,0,110
16971,2026-01-07,P011,R01,202,0,171
16972,2026-01-07,P011,R02,259,0,229
16973,2026-01-07,P011,R03,138,0,107
16974,2026-01-07,P011,R04,223,0,189
16975,2026-01-07,P011,R05,232,0,193
16976,2026-01-07,P012,R01,144,403,502
16977,2026-01-07,P012,R02,144,438,539
16978,2026-01-07,P012,R03,250,0,213
16979,2026-01-07,P012,R04,370,0,314
16980,2026-01-07,P012,R05,132,426,517
16981,2026-01-07,P013,R01,184,0,153
16982,2026-01-07,P013,R02,188,0,152
16983,2026-01-07,P013,R03,236,0,197
16984,2026-01-07,P013,R04,180,0,145
16985,2026-01-07,P013,R05,312,0,272
16986,2026-01-07,P014,R01,244,0,215
16987,2026-01-07,P014,R02,89,254,313
16988,2026-01-07,P014,R03,283,0,260
16989,2026-01-07,P014,R04,295,0,265
16990,2026-01-07,P014,R05,216,0,190
16991,2026-01-07,P015,R01,467,0,428
16992,2026-01-07,P015,R02,130,456,542
16993,2026-01-07,P015,R03,462,0,425
16994,2026-01-07,P015,R04,381,0,354
16995,2026-01-07,P015,R05,468,0,438
16996,2026-01-07,P016,R01,514,0,485
16997,2026-01-07,P016,R02,385,0,349
16998,2026-01-07,P016,R03,264,0,235
16999,2026-01-07,P016,R04,294,0,257
17000,2026-01-07,P016,R05,209,0,178
17001,2026-01-07,P017,R01,462,0,438
17002,2026-01-07,P017,R02,242,0,219
17003,2026-01-07,P017,R03,308,0,279
17004,2026-01-07,P017,R04,394,0,370
17005,2026-01-07,P017,R05,442,0,417
17006,2026-01-07,P018,R01,148,0,137
17007,2026-01-07,P018,R02,125,0,112
17008,2026-01-07,P018,R03,224,0,211
17009,2026-01-07,P018,R04,126,0,116
17010,2026-01-07,P018,R05,79,0,69
17011,2026-01-08,P001,R01,318,875,1114
17012,2026-01-08,P001,R02,1100,0,979
17013,2026-01-08,P001,R03,315,981,1218
17014,2026-01-08,P001,R04,741,0,636
17015,2026-01-08,P001,R05,410,0,331
17016,2026-01-08,P002,R01,550,0,491
17017,2026-01-08,P002,R02,695,0,644
17018,2026-01-08,P002,R03,215,592,750
